"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1500000US150030078074","Block Group 4, Census Tract 78.07, Honolulu County, Hawaii","1183","243","50","59","50","59","17","27","0","11","0","11","0","11","19","31","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","321","146","294","134","223","121","38","44","0","11","20","32","13","21","0","11","27","30","0","11","0","11","0","11","27","30","0","11","0","11","0","11","450","136","405","140","314","123","65","75","12","20","0","11","14","23","0","11","30","33","0","11","0","11","0","11","0","11","0","11","0","11","30","33","15","25","362","172","70","64","13","22","0","11","57","48","0","11","0","11","292","159","0","11","15","24","43","69","0","11","0","11","0","11","234","108","0","11",
"1500000US150030078075","Block Group 5, Census Tract 78.07, Honolulu County, Hawaii","834","323","238","141","208","135","131","112","0","11","0","11","0","11","77","124","0","11","30","46","0","11","0","11","0","11","0","11","0","11","30","46","0","11","149","114","83","70","49","57","0","11","0","11","17","26","17","26","0","11","53","86","53","86","0","11","0","11","0","11","0","11","0","11","13","22","419","168","333","158","244","168","0","11","0","11","0","11","50","62","39","66","74","78","0","11","0","11","0","11","0","11","13","21","0","11","61","76","12","18","28","44","0","11","0","11","0","11","0","11","0","11","0","11","28","44","0","11","0","11","14","22","0","11","0","11","0","11","14","22","0","11",
"1500000US150030078076","Block Group 6, Census Tract 78.07, Honolulu County, Hawaii","1045","437","316","268","273","260","273","260","0","11","0","11","0","11","0","11","0","11","43","70","43","70","0","11","0","11","0","11","0","11","0","11","0","11","184","104","145","84","145","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","64","459","180","393","172","326","161","26","30","0","11","14","23","27","31","0","11","38","47","0","11","0","11","0","11","0","11","13","21","0","11","25","28","28","32","86","70","0","11","0","11","0","11","0","11","0","11","0","11","86","70","0","11","59","75","14","23","0","11","0","11","0","11","13","20","0","11",
"1500000US150030078081","Block Group 1, Census Tract 78.08, Honolulu County, Hawaii","1481","351","366","160","278","142","166","115","0","11","0","11","95","80","17","26","0","11","88","62","0","11","0","11","0","11","88","62","0","11","0","11","0","11","395","139","323","131","310","128","11","17","0","11","2","6","0","11","0","11","39","30","12","18","0","11","0","11","27","23","0","11","0","11","33","53","522","149","428","142","292","113","9","15","0","11","117","61","10","17","0","11","57","40","27","32","0","11","0","11","2","7","11","17","0","11","17","18","37","35","198","64","81","43","24","14","0","11","57","40","0","11","0","11","117","56","0","11","67","53","0","11","10","19","0","11","0","11","40","34","0","11",
"1500000US150030078082","Block Group 2, Census Tract 78.08, Honolulu County, Hawaii","2197","423","520","190","415","134","195","83","0","11","0","11","182","109","38","42","0","11","105","155","0","11","0","11","0","11","7","12","0","11","98","154","0","11","538","176","463","130","281","98","12","20","11","17","93","84","66","61","0","11","50","48","0","11","0","11","0","11","24","26","0","11","26","29","25","39","763","176","544","139","425","128","5","9","0","11","82","31","32","31","0","11","145","99","0","11","12","19","0","11","8","12","9","14","0","11","116","97","74","63","376","141","154","73","15","22","0","11","139","77","0","11","0","11","222","118","0","11","68","62","10","15","11","18","0","11","0","11","133","66","0","11",
"1500000US150030078091","Block Group 1, Census Tract 78.09, Honolulu County, Hawaii","974","153","122","84","112","80","101","75","0","11","0","11","11","17","0","11","0","11","10","16","10","16","0","11","0","11","0","11","0","11","0","11","0","11","148","75","148","75","99","61","13","20","0","11","36","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","404","110","327","103","327","103","0","11","0","11","0","11","0","11","0","11","67","49","57","47","0","11","10","16","0","11","0","11","0","11","0","11","10","15","300","84","47","39","18","21","0","11","29","34","0","11","0","11","253","77","0","11","65","48","10","16","0","11","0","11","10","15","168","67","0","11",
"1500000US150030078092","Block Group 2, Census Tract 78.09, Honolulu County, Hawaii","2036","315","374","156","298","120","253","111","0","11","0","11","45","55","0","11","0","11","43","50","0","11","0","11","0","11","0","11","0","11","43","50","33","38","410","194","357","188","323","188","10","15","0","11","24","26","0","11","0","11","42","29","22","18","0","11","0","11","0","11","0","11","20","22","11","17","727","144","561","115","500","113","22","23","0","11","31","47","8","13","0","11","156","103","67","58","9","14","0","11","0","11","43","50","0","11","37","45","10","15","525","114","122","63","31","36","8","13","83","53","0","11","0","11","403","108","9","16","244","82","9","14","0","11","0","11","0","11","141","63","0","11",
"1500000US150030078101","Block Group 1, Census Tract 78.10, Honolulu County, Hawaii","2720","457","410","178","410","178","389","179","10","15","0","11","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","427","190","404","180","342","170","21","34","0","11","41","43","0","11","0","11","23","27","9","14","0","11","0","11","0","11","0","11","14","22","0","11","1008","237","926","235","738","202","107","58","0","11","18","20","63","72","0","11","82","61","9","13","0","11","27","43","0","11","38","33","0","11","8","12","0","11","875","136","66","45","6","10","0","11","60","39","0","11","0","11","809","130","0","11","305","106","139","90","0","11","0","11","18","20","347","112","0","11",
"1500000US150030078102","Block Group 2, Census Tract 78.10, Honolulu County, Hawaii","858","176","131","62","124","60","82","49","28","31","0","11","0","11","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","65","44","65","44","65","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","333","93","286","89","251","79","35","33","0","11","0","11","0","11","0","11","39","23","33","21","0","11","0","11","0","11","6","10","0","11","0","11","8","12","329","90","79","51","36","34","0","11","43","38","0","11","0","11","250","78","0","11","91","37","10","18","0","11","0","11","0","11","149","62","0","11",
"1500000US150030078103","Block Group 3, Census Tract 78.10, Honolulu County, Hawaii","2231","590","623","357","594","356","397","272","8","13","0","11","155","233","34","53","0","11","29","46","29","46","0","11","0","11","0","11","0","11","0","11","0","11","409","185","378","180","313","143","19","28","0","11","46","59","0","11","0","11","31","51","31","51","0","11","0","11","0","11","0","11","0","11","0","11","814","189","694","158","584","137","26","42","9","14","54","89","21","22","0","11","91","87","73","85","0","11","8","12","0","11","8","13","0","11","2","8","29","47","385","124","33","31","18","20","0","11","15","23","0","11","0","11","352","120","0","11","67","42","93","69","0","11","0","11","0","11","192","88","0","11",
"1500000US150030078111","Block Group 1, Census Tract 78.11, Honolulu County, Hawaii","2291","335","286","128","248","117","206","111","8","13","0","11","34","41","0","11","0","11","38","35","9","15","0","11","0","11","11","16","0","11","18","27","0","11","471","216","352","148","301","138","17","20","0","11","34","39","0","11","0","11","44","57","0","11","0","11","0","11","35","56","0","11","9","14","75","65","944","172","744","167","621","161","67","47","17","25","39","46","0","11","0","11","190","79","87","57","0","11","0","11","11","14","14","18","0","11","78","60","10","15","590","129","134","87","23","27","0","11","111","83","0","11","0","11","456","107","0","11","150","54","46","41","19","29","0","11","0","11","241","71","0","11",
"1500000US150030078112","Block Group 2, Census Tract 78.11, Honolulu County, Hawaii","2148","380","522","191","471","193","298","144","0","11","0","11","27","42","146","145","0","11","51","35","0","11","0","11","0","11","29","26","0","11","22","23","0","11","347","110","313","106","190","73","0","11","0","11","46","46","77","68","0","11","34","54","0","11","0","11","0","11","0","11","0","11","34","54","0","11","737","171","658","158","531","161","9","14","0","11","32","25","86","53","0","11","62","40","16","18","0","11","0","11","0","11","17","19","0","11","29","32","17","18","542","134","76","45","26","23","0","11","50","40","0","11","0","11","466","128","0","11","267","91","19","20","8","13","0","11","0","11","172","81","0","11",
"1500000US150030080011","Block Group 1, Census Tract 80.01, Honolulu County, Hawaii","1573","235","250","86","153","71","44","26","7","10","0","11","102","72","0","11","0","11","91","53","11","19","0","11","5","9","0","11","0","11","75","54","6","10","321","111","271","103","140","59","15","16","0","11","116","60","0","11","0","11","42","31","15","17","0","11","0","11","0","11","0","11","27","26","8","12","469","117","341","105","229","81","21","18","0","11","91","50","0","11","0","11","99","46","25","24","0","11","6","9","33","28","0","11","0","11","35","23","29","22","533","119","142","57","8","12","8","11","126","56","0","11","0","11","391","103","5","9","157","81","52","38","47","34","0","11","12","13","118","47","0","11",
"1500000US150030080012","Block Group 2, Census Tract 80.01, Honolulu County, Hawaii","729","167","226","84","181","76","133","74","0","11","0","11","48","66","0","11","0","11","45","41","0","11","0","11","0","11","0","11","0","11","45","41","0","11","195","88","168","74","152","76","8","13","0","11","8","15","0","11","0","11","18","26","17","26","0","11","0","11","0","11","0","11","1","6","9","14","192","64","166","62","140","58","0","11","0","11","26","29","0","11","0","11","19","15","4","7","0","11","0","11","5","8","0","11","0","11","10","11","7","10","116","50","14","16","0","11","0","11","14","16","0","11","0","11","102","45","0","11","32","22","8","12","22","34","0","11","0","11","40","26","0","11",
"1500000US150030080021","Block Group 1, Census Tract 80.02, Honolulu County, Hawaii","1366","343","236","163","214","161","114","74","12","18","0","11","55","87","33","48","0","11","22","21","11","16","0","11","0","11","0","11","0","11","11","14","0","11","231","130","154","78","95","48","11","17","0","11","48","45","0","11","0","11","56","58","6","9","0","11","0","11","40","46","0","11","10","16","21","33","538","130","470","118","442","115","9","20","6","10","5","8","8","13","0","11","42","34","16","24","0","11","0","11","0","11","13","20","0","11","13","14","26","26","361","79","51","25","0","11","0","11","51","25","0","11","0","11","310","76","0","11","140","50","28","19","43","43","0","11","0","11","99","50","0","11",
"1500000US150030080022","Block Group 2, Census Tract 80.02, Honolulu County, Hawaii","1517","217","255","101","238","102","143","88","30","35","0","11","53","37","12","20","0","11","14","17","9","15","0","11","0","11","5","7","0","11","0","11","3","6","334","70","289","73","183","70","19","17","0","11","87","51","0","11","0","11","45","34","24","26","0","11","1","2","20","19","0","11","0","11","0","11","543","107","464","104","387","111","30","20","0","11","47","36","0","11","0","11","60","36","34","29","5","8","0","11","1","2","8","9","0","11","12","14","19","20","385","82","34","24","5","9","0","11","29","22","0","11","0","11","351","86","0","11","196","55","19","18","0","11","0","11","0","11","136","76","0","11",
"1500000US150030080031","Block Group 1, Census Tract 80.03, Honolulu County, Hawaii","1892","363","780","207","689","203","261","159","5","9","0","11","48","62","375","156","0","11","82","74","27","41","0","11","0","11","55","58","0","11","0","11","9","14","451","123","360","117","200","111","9","13","0","11","0","11","151","77","0","11","70","51","0","11","0","11","0","11","34","32","0","11","36","36","21","24","464","137","351","119","296","123","0","11","0","11","25","28","30","25","0","11","113","72","10","15","0","11","0","11","0","11","58","54","0","11","45","31","0","11","197","80","62","62","19","27","0","11","43","57","0","11","0","11","135","64","0","11","82","47","14","24","0","11","0","11","0","11","39","27","0","11",
"1500000US150030080032","Block Group 2, Census Tract 80.03, Honolulu County, Hawaii","2016","313","307","100","281","92","77","61","22","34","0","11","144","87","38","24","0","11","10","15","0","11","0","11","10","15","0","11","0","11","0","11","16","21","540","167","480","156","360","128","9","14","0","11","79","55","32","32","0","11","54","37","9","15","0","11","0","11","13","19","0","11","32","29","6","8","850","148","681","138","505","142","14","22","30","44","98","55","6","7","28","29","151","70","74","54","0","11","0","11","8","12","16","26","11","18","42","25","18","17","319","73","26","33","0","11","0","11","26","33","0","11","0","11","293","74","0","11","128","57","32","50","65","42","0","11","0","11","68","39","0","11",
"1500000US150030080051","Block Group 1, Census Tract 80.05, Honolulu County, Hawaii","2488","467","613","185","595","191","486","214","0","11","0","11","0","11","109","113","0","11","18","29","0","11","0","11","0","11","0","11","0","11","18","29","0","11","330","219","293","206","266","198","0","11","0","11","0","11","18","29","9","18","37","41","0","11","0","11","0","11","22","34","0","11","15","26","0","11","1173","273","1106","279","1034","275","0","11","0","11","56","64","0","11","16","28","67","58","35","34","0","11","0","11","0","11","16","25","0","11","16","25","0","11","372","122","0","11","0","11","0","11","0","11","0","11","0","11","372","122","0","11","233","96","52","36","18","30","0","11","0","11","69","63","0","11",
"1500000US150030080052","Block Group 2, Census Tract 80.05, Honolulu County, Hawaii","2842","537","585","218","542","217","308","207","0","11","0","11","95","83","139","159","0","11","43","54","0","11","0","11","0","11","23","40","0","11","20","34","0","11","354","160","278","149","143","99","12","21","0","11","60","68","63","57","0","11","53","61","24","39","0","11","0","11","21","36","0","11","8","25","23","37","908","231","718","221","673","225","9","16","0","11","18","28","18","30","0","11","190","119","53","50","0","11","0","11","0","11","99","86","0","11","38","39","0","11","995","168","37","41","14","22","0","11","23","36","0","11","0","11","958","159","0","11","371","175","96","64","37","43","0","11","38","55","416","149","0","11",
