objectid,fid_1,acres,tmk8_num,tmk8_alph,tmk_9,type,osds_class,x,y,soil_qty,soil_n,soil_p,soil_fc,soil_eff,soil_nflx,soil_pflx,st_qty_1,st_n_1,st_p_1,st_fc_1,st_eff_1,st_nflx_1,st_pflx_1,au_qty,au_n,au_p,au_fc,au_eff,au_nflx,au_pflx,cp_qty,cp_n,cp_p,cp_fc,cp_eff,cp_nflx,cp_pflx,ttl_osds,ttl_eff,ttl_n,ttl_p,rsk_score,towns
5852,5139,0.22,47018046,47018046,147018046,CESSPOOL,Class IV,619707,2374970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,4,KAHALUU
5853,5140,0.27,47024011,47024011,147024011,SOIL_TMT,Class I,619769,2374970,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,4,KAHALUU
5854,5141,8.95,48012045,48012045,148012045,SOIL_TMT,Class I,617909,2375550,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,1,KAHALUU
5855,5142,0.23,47018029,47018029,147018029,CESSPOOL,Class IV,619608,2374960,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5856,5143,0.23,47018028,47018028,147018028,CESSPOOL,Class IV,619630,2374950,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5857,5144,0.22,47018010,47018010,147018010,CESSPOOL,Class IV,619652,2374940,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5858,5145,0.23,47024028,47024028,147024028,CESSPOOL,Class IV,619832,2374940,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5859,5146,0.23,47018009,47018009,147018009,CESSPOOL,Class IV,619676,2374930,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,3,KAHALUU
5860,5147,0.22,47018008,47018008,147018008,CESSPOOL,Class IV,619701,2374920,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5861,5148,0.21,47024006,47024006,147024006,SOIL_TMT,Class I,619779,2374910,1,1,2,13,200,0.000757,0.001514, , , , , , , , , , , , , , , , , , , , , ,1,200,0.0008,0.0015,3,KAHALUU
5862,5149,0.16,47024005,47024005,147024005,CESSPOOL,Class IV,619749,2374910,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5863,5150,0.14,47024030,47024030,147024030,CESSPOOL,Class IV,619773,2374890,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5864,5151,0.25,47024003,47024003,147024003,CESSPOOL,Class IV,619737,2374870,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5865,5152,1.46,47018005,47018005,147018005,CESSPOOL,Class IV,619615,2374850,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5866,5153,0.83,47007001,47007001,147007001,SOIL_TMT,Class I,619630,2374800,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,3,KAHALUU
5867,5154,3.79,48012002,48012002,148012002,CESSPOOL,Class IV,617643,2375440,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5868,5155,0.25,47016084,47016084,147016084,AEROBIC,Class III,619547,2374700,0,0,0,0,0,0,0, , , , , , , ,1,24,8,1000000,600,0.054504,0.018168, , , , , , , ,1,600,0.0545,0.0182,3,KAHALUU
5869,5156,0.3,47016086,47016086,147016086,CESSPOOL,Class IV,619522,2374680,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5870,5157,0.25,47016085,47016085,147016085,SEPTIC,Class II,619559,2374680,0,0,0,0,0,0,0,1,36,13,1000000,600,0.081756,0.029523, , , , , , , , , , , , , , ,1,600,0.0818,0.0295,3,KAHALUU
5871,5175,12.83,47018024,47018024,147018024,SOIL_TMT,Class I,619427,2375180,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5872,5176,2.16,47018015,47018015,147018015,SOIL_TMT,Class I,619645,2375180,1,1,2,13,400,0.001514,0.003028, , , , , , , , , , , , , , , , , , , , , ,1,400,0.0015,0.003,2,KAHALUU
5873,5177,1.1,47018017,47018017,147018017,CESSPOOL,Class IV,619737,2375190,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5874,5178,2.45,47018013,47018013,147018013,SOIL_TMT,Class I,619591,2375160,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,2,KAHALUU
5875,5179,1.92,47018012,47018012,147018012,SOIL_TMT,Class I,619610,2375090,2,1,2,13,800,0.003028,0.006056, , , , , , , , , , , , , , , , , , , , , ,2,800,0.003,0.0061,2,KAHALUU
5876,5180,1.22,47018025,47018025,147018025,CESSPOOL,Class IV,619663,2375110,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5877,5181,2.02,47018011,47018011,147018011,CESSPOOL,Class IV,619602,2375060,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5878,5182,0.19,47018026,47018026,147018026,SOIL_TMT,Class I,619730,2375090,1,1,2,13,400,0.001514,0.003028, , , , , , , , , , , , , , , , , , , , , ,1,400,0.0015,0.003,2,KAHALUU
5879,5183,0.49,47018036,47018036,147018036,SOIL_TMT,Class I,619488,2375050,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5880,5184,0.24,47018037,47018037,147018037,CESSPOOL,Class IV,619513,2375070,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5881,5185,0.22,47018038,47018038,147018038,SOIL_TMT,Class I,619534,2375050,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5882,5186,0.22,47018039,47018039,147018039,CESSPOOL,Class IV,619552,2375040,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5883,5187,0.22,47018040,47018040,147018040,CESSPOOL,Class IV,619572,2375030,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5884,5188,0.23,47018041,47018041,147018041,CESSPOOL,Class IV,619592,2375020,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5885,5189,0.23,47018042,47018042,147018042,CESSPOOL,Class IV,619614,2375010,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5886,5190,0.43,47018035,47018035,147018035,CESSPOOL,Class IV,619478,2375000,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5887,5191,0.22,47018043,47018043,147018043,CESSPOOL,Class IV,619635,2375000,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5888,5192,0.24,47018034,47018034,147018034,CESSPOOL,Class IV,619506,2375000,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5889,5193,0.23,47018044,47018044,147018044,CESSPOOL,Class IV,619658,2374990,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5890,5194,0.23,47018033,47018033,147018033,CESSPOOL,Class IV,619525,2374990,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5891,5195,0.23,47018032,47018032,147018032,CESSPOOL,Class IV,619545,2374980,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5892,5196,0.23,47018045,47018045,147018045,CESSPOOL,Class IV,619682,2374980,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5893,5197,0.23,47018031,47018031,147018031,CESSPOOL,Class IV,619565,2374970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5894,5198,2.02,47018007,47018007,147018007,CESSPOOL,Class IV,619580,2374930,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5895,5199,0.23,47018030,47018030,147018030,CESSPOOL,Class IV,619586,2374970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5896,5200,1.8,47018006,47018006,147018006,SOIL_TMT,Class I,619595,2374890,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5897,5201,2.01,47007029,47007029,147007029,CESSPOOL,Class IV,619498,2374800,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,2,KAHALUU
5898,5202,0.37,47016043,47016043,147016043,CESSPOOL,Class IV,619475,2374640,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5899,5203,0.25,47016019,47016019,147016019,SEPTIC,Class II,619460,2374680,0,0,0,0,0,0,0,1,36,13,1000000,600,0.081756,0.029523, , , , , , , , , , , , , , ,1,600,0.0818,0.0295,2,KAHALUU
5900,5204,0.56,47016080,47016080,147016080,CESSPOOL,Class IV,619441,2374650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5901,5205,0.27,47016042,47016042,147016042,CESSPOOL,Class IV,619419,2374630,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5902,5206,0.24,47016081,47016081,147016081,CESSPOOL,Class IV,619410,2374670,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5903,5207,0.54,47016075,47016075,147016075,SOIL_TMT,Class I,619390,2374640,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,2,KAHALUU
5904,5208,0.52,47016041,47016041,147016041,SOIL_TMT,Class I,619365,2374640,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5905,5209,0.74,47016082,47016082,147016082,CESSPOOL,Class IV,619325,2374640,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5906,5210,0.37,47016083,47016083,147016083,CESSPOOL,Class IV,619325,2374600,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5907,5211,0.28,47016088,47016088,147016088,CESSPOOL,Class IV,619341,2374570,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5908,5212,0.25,47016040,47016040,147016040,SOIL_TMT,Class I,619311,2374570,2,1,2,13,2000,0.00757,0.01514, , , , , , , , , , , , , , , , , , , , , ,2,2000,0.0076,0.0151,2,KAHALUU
5909,5213,1.03,47016038,47016038,147016038,CESSPOOL,Class IV,619400,2374530,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5910,5214,0.33,47016072,47016072,147016072,CESSPOOL,Class IV,619344,2374540,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5911,5215,0.23,47016071,47016071,147016071,SOIL_TMT,Class I,619313,2374540,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,2,KAHALUU
5912,5216,0.3,47016073,47016073,147016073,CESSPOOL,Class IV,619345,2374510,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5913,5217,0.26,47016039,47016039,147016039,CESSPOOL,Class IV,619312,2374510,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5914,5238,1.19,47043022,47043022,147043022,CESSPOOL,Class IV,619123,2374300,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5915,5239,1.03,47043021,47043021,147043021,CESSPOOL,Class IV,619136,2374240,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5916,5240,1.03,47043019,47043019,147043019,CESSPOOL,Class IV,619153,2374180,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5917,5249,21.27,47015013,47015013,147015013,SOIL_TMT,Class I,618722,2374420,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,3,KAHALUU
5918,5250,0.72,47015007,47015007,147015007,SOIL_TMT,Class I,618943,2374570,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,3,KAHALUU
5919,5251,1.7,47007013,47007013,147007013,CESSPOOL,Class IV,618566,2374320,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5920,5252,2.36,47043074,47043074,147043074,CESSPOOL,Class IV,618855,2374390,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,1,200,0.0462,0.0129,3,KAHALUU
5921,5253,1.85,47043040,47043040,147043040,MULTIPLE,Multiple,618777,2374320,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,2,1200,0.05,0.0204,3,KAHALUU
5922,5254,2.48,47043072,47043072,147043072,CESSPOOL,Class IV,618828,2374260,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1200,0.277060,0.077210,1,1200,0.2771,0.0772,3,KAHALUU
5923,5255,1.01,47043033,47043033,147043033,CESSPOOL,Class IV,618923,2374260,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5924,5256,1.6,47042014,47042014,147042014,CESSPOOL,Class IV,618701,2374200,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5925,5257,0.98,47043034,47043034,147043034,CESSPOOL,Class IV,618891,2374220,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5926,5258,1.01,47043039,47043039,147043039,CESSPOOL,Class IV,618808,2374180,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5927,5259,0.99,47043035,47043035,147043035,MULTIPLE,Multiple,618877,2374170,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,2,1200,0.1408,0.0431,3,KAHALUU
5928,5260,0.94,47043026,47043026,147043026,CESSPOOL,Class IV,618958,2374150,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5929,5261,1.11,47042016,47042016,147042016,CESSPOOL,Class IV,618636,2374110,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5930,5262,0.99,47042017,47042017,147042017,SEPTIC,Class II,618591,2374090,0,0,0,0,0,0,0,1,36,13,1000000,1000,0.13626,0.049205, , , , , , , , , , , , , , ,1,1000,0.1363,0.0492,3,KAHALUU
5931,5285,1.02,47043017,47043017,147043017,CESSPOOL,Class IV,619296,2374010,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5932,5286,1.37,47043049,47043049,147043049,CESSPOOL,Class IV,619229,2373990,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1400,0.323240,0.090080,1,1400,0.3232,0.0901,3,KAHALUU
5933,5287,1.1,47043056,47043056,147043056,CESSPOOL,Class IV,619293,2373940,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5934,5288,1.36,47043048,47043048,147043048,CESSPOOL,Class IV,619206,2373930,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,1,200,0.0462,0.0129,3,KAHALUU
5935,5289,0.36,47043062,47043062,147043062,CESSPOOL,Class IV,619298,2373870,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1200,0.277060,0.077210,1,1200,0.2771,0.0772,3,KAHALUU
5936,5305,0.17,47043069,47043069,147043069,SOIL_TMT,Class I,619351,2373830,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,3,KAHALUU
5937,5306,0.18,47043070,47043070,147043070,CESSPOOL,Class IV,619345,2373810,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,3,KAHALUU
5938,5307,0.19,47043071,47043071,147043071,CESSPOOL,Class IV,619344,2373790,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,3,KAHALUU
5939,5322,0.99,47047024,47047024,147047024,SOIL_TMT,Class I,619017,2373670,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,4,KAHALUU
5940,5323,1,47047025,47047025,147047025,CESSPOOL,Class IV,619064,2373680,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,4,KAHALUU
5941,5331,1.17,47047017,47047017,147047017,CESSPOOL,Class IV,618737,2373650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5942,5332,1.02,47047018,47047018,147047018,CESSPOOL,Class IV,618773,2373650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,3,KAHALUU
5943,5333,0.99,47047026,47047026,147047026,MULTIPLE,Multiple,619117,2373660,0,0,0,0,0,0,0,1,36,13,1000000,1000,0.13626,0.049205, , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,2,1800,0.321,0.1007,3,KAHALUU
5944,5334,1.01,47047027,47047027,147047027,CESSPOOL,Class IV,619168,2373650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5945,5335,1,47047028,47047028,147047028,CESSPOOL,Class IV,619204,2373620,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,3,KAHALUU
5946,5336,1.01,47047029,47047029,147047029,CESSPOOL,Class IV,619248,2373580,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,3,KAHALUU
5947,5337,0.17,47058061,47058061,147058061,CESSPOOL,Class IV,619373,2373610,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5948,5419,1007.02,48013001,48013001,148013001,CESSPOOL,Class IV,616342,2374660,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5949,5420,3.4,48007010,48007010,148007010,CESSPOOL,Class IV,618835,2375680,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5950,5421,2.06,48007008,48007008,148007008,CESSPOOL,Class IV,619157,2375650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,1,200,0.0462,0.0129,1,KAHALUU
5951,5422,6.34,48001020,48001020,148001020,CESSPOOL,Class IV,619762,2375530,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,1,KAHALUU
5952,5423,1,48001004,48001004,148001004,SOIL_TMT,Class I,619684,2375560,1,1,2,13,1000,0.003785,0.00757, , , , , , , , , , , , , , , , , , , , , ,1,1000,0.0038,0.0076,1,KAHALUU
5953,5424,1,48007013,48007013,148007013,CESSPOOL,Class IV,619363,2375560,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5954,5425,3.91,48007014,48007014,148007014,CESSPOOL,Class IV,619439,2375530,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5955,5426,27.88,48007001,48007001,148007001,CESSPOOL,Class IV,619548,2375380,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,1,200,0.0462,0.0129,1,KAHALUU
5956,5427,2.97,48001001,48001001,148001001,CESSPOOL,Class IV,619894,2375360,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5957,5428,6.1,47018018,47018018,147018018,CESSPOOL,Class IV,619733,2375270,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,KAHALUU
5958,5429,3.38,47018016,47018016,147018016,CESSPOOL,Class IV,619647,2375240,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,1,KAHALUU
5959,5430,0.39,47018021,47018021,147018021,CESSPOOL,Class IV,619875,2375210,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,1,KAHALUU
5960,5431,0.22,47018020,47018020,147018020,CESSPOOL,Class IV,619858,2375200,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,800,0.184710,0.051480,1,800,0.1847,0.0515,1,KAHALUU
5961,5432,1.58,47033001,47033001,147033001,CESSPOOL,Class IV,619470,2373360,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1200,0.277060,0.077210,1,1200,0.2771,0.0772,2,KAHALUU
5962,5433,0.37,47013036,47013036,147013036,CESSPOOL,Class IV,619785,2373350,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,KAHALUU
5963,5434,0.65,47013023,47013023,147013023,SOIL_TMT,Class I,619727,2373320,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5964,5435,0.41,47013006,47013006,147013006,CESSPOOL,Class IV,619834,2373340,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5965,5436,0.36,47013007,47013007,147013007,CESSPOOL,Class IV,619801,2373320,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,3,KAHALUU
5966,5437,0.34,47013005,47013005,147013005,CESSPOOL,Class IV,619850,2373310,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,200,0.046180,0.012870,1,200,0.0462,0.0129,3,KAHALUU
5967,5464,2.16,47043030,47043030,147043030,CESSPOOL,Class IV,619030,2374370,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1000,0.230890,0.064350,1,1000,0.2309,0.0643,2,KAHALUU
5968,5465,0.98,47043029,47043029,147043029,CESSPOOL,Class IV,619057,2374320,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,400,0.092350,0.025740,1,400,0.0924,0.0257,2,KAHALUU
5969,5466,0.99,47043032,47043032,147043032,SOIL_TMT,Class I,618954,2374300,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,KAHALUU
5970,5467,1.01,47043023,47043023,147043023,CESSPOOL,Class IV,619061,2374240,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,1200,0.277060,0.077210,1,1200,0.2771,0.0772,2,KAHALUU
